"","Event","time","n.risk","n.event","n.censor","surv","std.err","lower","upper"
"1115","Diploid",43.1,2847,4,1,0.858602655886383,0.00670830175405407,0.847387611978244,0.869966129165075
"1116","Diploid",43.13333333,2842,1,0,0.858300543762566,0.00671752669509344,0.847074130328064,0.869675742709563
"1117","Diploid",43.16666667,2841,0,1,0.858300543762566,0.00671752669509344,0.847074130328064,0.869675742709563
"1118","Diploid",43.2,2840,2,0,0.857696106759916,0.00673597107476357,0.846446999367494,0.869094712487404
"1119","Diploid",43.26666667,2838,1,1,0.857393888258592,0.00674518407677886,0.846133465712179,0.868804165551403
"1120","Diploid",43.3,2836,2,2,0.856789238125828,0.00676360483523137,0.845506229911488,0.868222814449381
"1121","Diploid",43.331,2832,0,1,0.856789238125828,0.00676360483523137,0.845506229911488,0.868222814449381
"1122","Diploid",43.4,2831,2,1,0.856183947247604,0.0067820404438794,0.844878381422962,0.867640796169822
"1123","Diploid",43.5,2828,1,1,0.85588119479101,0.0067912557435029,0.844564372322811,0.867349658122801
"1124","Diploid",43.53,2826,0,1,0.85588119479101,0.0067912557435029,0.844564372322811,0.867349658122801
"1125","Diploid",43.56,2825,0,1,0.85588119479101,0.0067912557435029,0.844564372322811,0.867349658122801
"1126","Diploid",43.6,2824,1,0,0.855578120713535,0.00680048463115845,0.844250034443337,0.867058206430946
"1127","Diploid",43.69,2823,0,1,0.855578120713535,0.00680048463115845,0.844250034443337,0.867058206430946
"1128","Diploid",43.8,2822,2,0,0.854971757764766,0.00681893755524944,0.843621188048922,0.866475044641699
"1129","Diploid",43.83333333,2820,2,0,0.854365394815996,0.0068373667649781,0.84299242521815,0.865891799288942
"1130","Diploid",43.86666667,2818,0,1,0.854365394815996,0.0068373667649781,0.84299242521815,0.865891799288942
"1131","Diploid",43.9,2817,1,0,0.854062105715955,0.00684657908795361,0.842677958001072,0.865600047437153
"1132","Diploid",44.1,2816,0,1,0.854062105715955,0.00684657908795361,0.842677958001072,0.865600047437153
"1133","Diploid",44.13333333,2815,1,0,0.853758708875559,0.00685579210298079,0.842363394420099,0.865308176743191
"1134","Diploid",44.2,2814,0,1,0.853758708875559,0.00685579210298079,0.842363394420099,0.865308176743191
"1135","Diploid",44.23333333,2813,0,1,0.853758708875559,0.00685579210298079,0.842363394420099,0.865308176743191
"1136","Diploid",44.25,2812,0,1,0.853758708875559,0.00685579210298079,0.842363394420099,0.865308176743191
"1137","Diploid",44.252,2811,0,1,0.853758708875559,0.00685579210298079,0.842363394420099,0.865308176743191
"1138","Diploid",44.3,2810,1,0,0.853454880153539,0.0068650255093476,0.842048382161467,0.865015892065713
"1139","Diploid",44.4,2809,1,0,0.853151051431519,0.00687425307678249,0.84173339066138,0.864723586629723
"1140","Diploid",44.5,2808,1,1,0.852847222709499,0.00688347483577252,0.841418419858446,0.864431260496615
"1141","Diploid",44.548,2806,0,1,0.852847222709499,0.00688347483577252,0.841418419858446,0.864431260496615
"1142","Diploid",44.6,2805,2,1,0.85223913199812,0.00690192730936721,0.84078806938048,0.863846151675391
"1143","Diploid",44.63333333,2802,1,0,0.851934978132311,0.006911151500017,0.840472807147085,0.863553467516629
"1144","Diploid",44.65,2801,0,1,0.851934978132311,0.006911151500017,0.840472807147085,0.863553467516629
"1145","Diploid",44.7,2800,1,0,0.85163071564012,0.00692037655383046,0.840157447453774,0.863260663843141
"1146","Diploid",44.73333333,2799,2,0,0.85102219065574,0.00693880959117453,0.839526789542118,0.8626749950213
"1147","Diploid",44.76666667,2797,1,0,0.85071792816355,0.00694801763408211,0.839211491204411,0.862382129992311
"1148","Diploid",44.78,2796,0,2,0.85071792816355,0.00694801763408211,0.839211491204411,0.862382129992311
"1149","Diploid",44.8,2794,2,0,0.850108967585051,0.00696644324074771,0.838580482514725,0.861795941877089
"1150","Diploid",44.83333333,2792,1,0,0.849804487295801,0.00697564766947735,0.83826500860948,0.861502817379931
"1151","Diploid",44.84,2791,1,0,0.849500007006551,0.00698484655399902,0.837949554919273,0.861209672667771
"1152","Diploid",44.86666667,2790,1,0,0.849195526717302,0.00699403992326272,0.837634121385992,0.860916507798718
"1153","Diploid",44.97,2789,0,1,0.849195526717302,0.00699403992326272,0.837634121385992,0.860916507798718
"1154","Diploid",45.03333333,2788,0,1,0.849195526717302,0.00699403992326272,0.837634121385992,0.860916507798718
"1155","Diploid",45.04,2787,0,2,0.849195526717302,0.00699403992326272,0.837634121385992,0.860916507798718
"1156","Diploid",45.1,2785,0,2,0.849195526717302,0.00699403992326272,0.837634121385992,0.860916507798718
"1157","Diploid",45.16666667,2783,2,0,0.84858525325218,0.00701248945143695,0.837001889633197,0.860328920347643
"1158","Diploid",45.271,2781,0,1,0.84858525325218,0.00701248945143695,0.837001889633197,0.860328920347643
"1159","Diploid",45.3,2780,1,0,0.848280006758204,0.00702171259423472,0.836685684889768,0.860034996248923
"1160","Diploid",45.33333333,2779,1,1,0.847974760264229,0.00703093026522827,0.836369500274486,0.859741052022089
"1161","Diploid",45.4,2777,0,1,0.847974760264229,0.00703093026522827,0.836369500274486,0.859741052022089
"1162","Diploid",45.5,2776,2,2,0.847363827439831,0.00704937583101285,0.835736713949834,0.859152702123098
"1163","Diploid",45.534,2772,0,1,0.847363827439831,0.00704937583101285,0.835736713949834,0.859152702123098
"1164","Diploid",45.567,2771,0,1,0.847363827439831,0.00704937583101285,0.835736713949834,0.859152702123098
"1165","Diploid",45.6,2770,3,1,0.846446104883037,0.0070770834371124,0.834786248876812,0.85826881963576
"1166","Diploid",45.63333333,2766,1,0,0.846140086768473,0.00708631521207531,0.834469347203523,0.857974051216936
"1167","Diploid",45.7,2765,1,0,0.845834068653909,0.00709554164286178,0.83415246546208,0.857679262866304
"1168","Diploid",45.73333333,2764,1,0,0.845528050539346,0.00710476275752152,0.833835603596381,0.857384454639962
"1169","Diploid",45.8,2763,1,2,0.845222032424782,0.0071139785839573,0.833518761550637,0.8570896265937
"1170","Diploid",46,2760,1,1,0.844915792557962,0.00712320249718246,0.833201698794853,0.856794576326971
"1171","Diploid",46.06666667,2758,1,0,0.844609441654206,0.0071324278407051,0.832884535400242,0.856499404912858
"1172","Diploid",46.1,2757,1,1,0.84430309075045,0.00714164794900434,0.832567391745458,0.856204213758954
"1173","Diploid",46.16666667,2755,1,0,0.843996628648545,0.00715086953729431,0.832250147216181,0.855908901371547
"1174","Diploid",46.3,2754,0,1,0.843996628648545,0.00715086953729431,0.832250147216181,0.855908901371547
"1175","Diploid",46.35,2753,1,0,0.843690055227314,0.00716009262897003,0.831932801663183,0.855613467657996
"1176","Diploid",46.36666667,2752,1,0,0.843383481806083,0.0071693105477618,0.831615475742864,0.855318014311803
"1177","Diploid",46.4,2751,0,1,0.843383481806083,0.0071693105477618,0.831615475742864,0.855318014311803
"1178","Diploid",46.43333333,2750,1,1,0.843076796903608,0.00717853001922024,0.831298048563511,0.855022439551588
"1179","Diploid",46.488,2748,0,1,0.843076796903608,0.00717853001922024,0.831298048563511,0.855022439551588
"1180","Diploid",46.53333333,2747,1,0,0.842769888713982,0.00718775777825744,0.830980398922726,0.854726641258629
"1181","Diploid",46.55,2746,0,2,0.842769888713982,0.00718775777825744,0.830980398922726,0.854726641258629
"1182","Diploid",46.6,2744,1,0,0.84246275683034,0.00719699385892704,0.830662526391026,0.854430619050306
"1183","Diploid",46.62,2743,0,1,0.84246275683034,0.00719699385892704,0.830662526391026,0.854430619050306
"1184","Diploid",46.66666667,2742,1,0,0.842155512936528,0.00720623155684759,0.830344552024169,0.85413447494835
"1185","Diploid",46.7,2741,1,2,0.841848269042717,0.00721546415798026,0.830026597190686,0.853838311313058
"1186","Diploid",46.816,2738,0,1,0.841848269042717,0.00721546415798026,0.830026597190686,0.853838311313058
"1187","Diploid",46.83333333,2737,1,0,0.841540688381759,0.00722471191947846,0.829708296906511,0.853541820471685
"1188","Diploid",46.9,2736,0,2,0.841540688381759,0.00722471191947846,0.829708296906511,0.853541820471685
"1189","Diploid",46.98,2734,1,0,0.84123288271666,0.00723396812972333,0.829389772317576,0.853245104513792
"1190","Diploid",47,2733,0,2,0.84123288271666,0.00723396812972333,0.829389772317576,0.853245104513792
"1191","Diploid",47.03333333,2731,1,0,0.840924851635474,0.00724323282309071,0.829071022989479,0.852948163051549
"1192","Diploid",47.1,2730,0,1,0.840924851635474,0.00724323282309071,0.829071022989479,0.852948163051549
"1193","Diploid",47.11,2729,0,1,0.840924851635474,0.00724323282309071,0.829071022989479,0.852948163051549
"1194","Diploid",47.13333333,2728,1,0,0.840616594725051,0.00725250603404461,0.828752048486616,0.852650995695912
"1195","Diploid",47.2,2727,0,2,0.840616594725051,0.00725250603404461,0.828752048486616,0.852650995695912
"1196","Diploid",47.21,2725,0,1,0.840616594725051,0.00725250603404461,0.828752048486616,0.852650995695912
"1197","Diploid",47.27,2724,1,0,0.840307998324638,0.00726179461008462,0.828432725664031,0.852353498568482
"1198","Diploid",47.3,2723,0,1,0.840307998324638,0.00726179461008462,0.828432725664031,0.852353498568482
"1199","Diploid",47.4,2722,0,1,0.840307998324638,0.00726179461008462,0.828432725664031,0.852353498568482
"1200","Diploid",47.43333333,2721,1,0,0.839999175098499,0.00727109177802061,0.828113176631979,0.852055774593395
"1201","Diploid",47.57,2720,0,1,0.839999175098499,0.00727109177802061,0.828113176631979,0.852055774593395
"1202","Diploid",47.573,2719,0,1,0.839999175098499,0.00727109177802061,0.828113176631979,0.852055774593395
"1203","Diploid",47.6,2718,0,4,0.839999175098499,0.00727109177802061,0.828113176631979,0.852055774593395
"1204","Diploid",47.63333333,2714,1,0,0.839689669138625,0.00728042501081159,0.827792907396468,0.851757407146324
"1205","Diploid",47.7,2713,1,1,0.83938016317875,0.00728975316376052,0.82747265783956,0.851459020020688
"1206","Diploid",47.803,2711,0,1,0.83938016317875,0.00728975316376052,0.82747265783956,0.851459020020688
"1207","Diploid",47.9,2710,3,0,0.83845096004608,0.00731774863354406,0.826511284435729,0.850563114673191
"1208","Diploid",48,2707,0,1,0.83845096004608,0.00731774863354406,0.826511284435729,0.850563114673191
"1209","Diploid",48.06,2706,0,1,0.83845096004608,0.00731774863354406,0.826511284435729,0.850563114673191
"1210","Diploid",48.13333333,2705,1,0,0.838140996659742,0.0073270842204024,0.826190617687436,0.850264231090006
"1211","Diploid",48.16666667,2704,1,0,0.837831033273403,0.00733641482212373,0.825869970466391,0.849965327979611
"1212","Diploid",48.19,2703,0,1,0.837831033273403,0.00733641482212373,0.825869970466391,0.849965327979611
"1213","Diploid",48.2,2702,1,0,0.837520955170785,0.00734574736628941,0.825549218477236,0.849666300507225
"1214","Diploid",48.26666667,2701,1,0,0.837210877068167,0.00735507496862829,0.825228485938701,0.849367253584258
"1215","Diploid",48.3,2700,0,1,0.837210877068167,0.00735507496862829,0.825228485938701,0.849367253584258
"1216","Diploid",48.32,2699,0,1,0.837210877068167,0.00735507496862829,0.825228485938701,0.849367253584258
"1217","Diploid",48.4,2698,1,0,0.836900569107801,0.00736441147612488,0.824907523889678,0.849067977062883
"1218","Diploid",48.42,2697,0,2,0.836900569107801,0.00736441147612488,0.824907523889678,0.849067977062883
"1219","Diploid",48.43333333,2695,3,0,0.8359689543741,0.00739243314038435,0.823944006040141,0.848169399321148
"1220","Diploid",48.49,2692,0,1,0.8359689543741,0.00739243314038435,0.823944006040141,0.848169399321148
"1221","Diploid",48.52,2691,0,1,0.8359689543741,0.00739243314038435,0.823944006040141,0.848169399321148
"1222","Diploid",48.53333333,2690,1,0,0.83565818524608,0.00740177783493157,0.823622622148608,0.847869623526163
"1223","Diploid",48.6,2689,1,2,0.83534741611806,0.0074111176864864,0.823301257567894,0.8475698284204
"1224","Diploid",48.7,2686,1,1,0.835036415590838,0.00742046662184256,0.822979661766341,0.847269802349948
"1225","Diploid",48.8,2684,0,1,0.835036415590838,0.00742046662184256,0.822979661766341,0.847269802349948
"1226","Diploid",48.888,2683,0,1,0.835036415590838,0.00742046662184256,0.822979661766341,0.847269802349948
"1227","Diploid",48.9,2682,1,0,0.834725067188306,0.00742983165319724,0.822657708674775,0.846969438741354
"1228","Diploid",48.986,2681,0,1,0.834725067188306,0.00742983165319724,0.822657708674775,0.846969438741354
"1229","Diploid",49.01,2680,0,1,0.834725067188306,0.00742983165319724,0.822657708674775,0.846969438741354
"1230","Diploid",49.052,2679,0,1,0.834725067188306,0.00742983165319724,0.822657708674775,0.846969438741354
"1231","Diploid",49.2,2678,2,2,0.834101672814006,0.00744858921881088,0.822013105346307,0.846368015383428
"1232","Diploid",49.23333333,2674,1,0,0.833789742495077,0.00745797481982356,0.82169058030927,0.84606706143369
"1233","Diploid",49.3,2673,1,1,0.833477812176149,0.00746735563613478,0.821368074562607,0.845766088193618
"1234","Diploid",49.43333333,2671,1,0,0.833165765073125,0.00747673871247696,0.821045461675201,0.845464988836991
"1235","Diploid",49.44,2670,0,1,0.833165765073125,0.00747673871247696,0.821045461675201,0.845464988836991
"1236","Diploid",49.46666667,2669,2,0,0.832541437036353,0.00749550470448258,0.82040004050215,0.844862518483431
"1237","Diploid",49.5,2667,1,0,0.832229273017966,0.00750488063593543,0.820077358658223,0.844561254564112
"1238","Diploid",49.53333333,2666,1,0,0.83191710899958,0.00751425189172301,0.819754695909009,0.844259971550123
"1239","Diploid",49.54,2665,1,0,0.831604944981194,0.00752361849721616,0.819432052204571,0.843958669491396
"1240","Diploid",49.56666667,2664,1,0,0.831292780962807,0.00753298047766278,0.81910942749524,0.843657348437604
"1241","Diploid",49.6,2663,0,1,0.831292780962807,0.00753298047766278,0.81910942749524,0.843657348437604
"1242","Diploid",49.66666667,2662,1,0,0.830980499677697,0.00754234488680319,0.818786694906183,0.843355901042966
"1243","Diploid",49.7,2661,1,1,0.830668218392587,0.00755170471152837,0.818463981242033,0.84305443472346
"1244","Diploid",49.73333333,2659,1,0,0.830355819664346,0.00756106701175135,0.818141159457488,0.84275284195169
"1245","Diploid",49.76666667,2658,1,0,0.830043420936106,0.00757042476787631,0.817818356528372,0.842451230324531
"1246","Diploid",49.8,2657,1,1,0.829731022207865,0.00757977800466869,0.817495572406065,0.842149599890604
"1247","Diploid",49.9,2655,0,1,0.829731022207865,0.00757977800466869,0.817495572406065,0.842149599890604
"1248","Diploid",50,2654,1,1,0.829418388062346,0.00758914083608659,0.817172552534853,0.841847735000373
"1249","Diploid",50.03,2652,0,1,0.829418388062346,0.00758914083608659,0.817172552534853,0.841847735000373
"1250","Diploid",50.03333333,2651,1,0,0.829105518055532,0.00759851329833641,0.816849296449995,0.841545635232379
"1251","Diploid",50.06666667,2650,0,1,0.829105518055532,0.00759851329833641,0.816849296449995,0.841545635232379
"1252","Diploid",50.1,2649,0,1,0.829105518055532,0.00759851329833641,0.816849296449995,0.841545635232379
"1253","Diploid",50.2,2648,0,1,0.829105518055532,0.00759851329833641,0.816849296449995,0.841545635232379
"1254","Diploid",50.23333333,2647,1,0,0.828792293454831,0.00760790251491492,0.816525675806836,0.841243191784966
"1255","Diploid",50.3,2646,0,1,0.828792293454831,0.00760790251491492,0.816525675806836,0.841243191784966
"1256","Diploid",50.33,2645,0,1,0.828792293454831,0.00760790251491492,0.816525675806836,0.841243191784966
"1257","Diploid",50.39,2644,0,1,0.828792293454831,0.00760790251491492,0.816525675806836,0.841243191784966
"1258","Diploid",50.4,2643,0,1,0.828792293454831,0.00760790251491492,0.816525675806836,0.841243191784966
"1259","Diploid",50.43,2642,0,1,0.828792293454831,0.00760790251491492,0.816525675806836,0.841243191784966
"1260","Diploid",50.46666667,2641,0,1,0.828792293454831,0.00760790251491492,0.816525675806836,0.841243191784966
"1261","Diploid",50.5,2640,1,0,0.828478356980038,0.0076173299326432,0.816201304361449,0.840940077302776
"1262","Diploid",50.53333333,2639,1,0,0.828164420505244,0.00762675283130563,0.815876951850654,0.840636943886034
"1263","Diploid",50.6,2638,0,2,0.828164420505244,0.00762675283130563,0.815876951850654,0.840636943886034
"1264","Diploid",50.66,2636,1,1,0.827850245838892,0.00763618552700565,0.815552360728709,0.840333573338142
"1265","Diploid",50.66666667,2634,1,0,0.8275359518959,0.00764562089137802,0.815227659563071,0.840030074601845
"1266","Diploid",50.7,2633,0,1,0.8275359518959,0.00764562089137802,0.815227659563071,0.840030074601845
"1267","Diploid",50.76,2632,0,2,0.8275359518959,0.00764562089137802,0.815227659563071,0.840030074601845
"1268","Diploid",50.76666667,2630,1,0,0.827221299442708,0.00765507330092603,0.814902589732192,0.839726228476667
"1269","Diploid",50.79,2629,0,1,0.827221299442708,0.00765507330092603,0.814902589732192,0.839726228476667
