"","Event","time","n.risk","n.event","surv","std.err","lower","upper"
"547","WT",27.4,1561,3,0.937754827488749,0.00590000535287498,0.926973278063185,0.948661776222759
"548","WT",27.5,1558,1,0.937152930937088,0.00593483759535611,0.926315060000104,0.948117604785434
"549","WT",27.56,1556,0,0.937152930937088,0.00593483759535611,0.926315060000104,0.948117604785434
"550","WT",27.6,1555,1,0.936550260241951,0.00596959999192899,0.925656289066465,0.947572441649868
"551","WT",27.616,1553,0,0.936550260241951,0.00596959999192899,0.925656289066465,0.947572441649868
"552","WT",27.7,1552,1,0.935946812909321,0.00600429452582162,0.924996959079175,0.947026288029272
"553","WT",27.8,1550,0,0.935946812909321,0.00600429452582162,0.924996959079175,0.947026288029272
"554","WT",27.89,1549,0,0.935946812909321,0.00600429452582162,0.924996959079175,0.947026288029272
"555","WT",27.9,1548,1,0.935342196105116,0.00603896777850001,0.924336597321205,0.946478832873397
"556","WT",28.1,1546,0,0.935342196105116,0.00603896777850001,0.924336597321205,0.946478832873397
"557","WT",28.12,1544,0,0.935342196105116,0.00603896777850001,0.924336597321205,0.946478832873397
"558","WT",28.25,1543,1,0.934736011920991,0.00607366631058383,0.923674726445372,0.945929759650768
"559","WT",28.3,1541,2,0.933522856811425,0.0061426977249034,0.922351125612818,0.94482990261475
"560","WT",28.4,1536,0,0.933522856811425,0.0061426977249034,0.922351125612818,0.94482990261475
"561","WT",28.42,1535,0,0.933522856811425,0.0061426977249034,0.922351125612818,0.94482990261475
"562","WT",28.48,1533,0,0.933522856811425,0.0061426977249034,0.922351125612818,0.94482990261475
"563","WT",28.5,1532,0,0.933522856811425,0.0061426977249034,0.922351125612818,0.94482990261475
"564","WT",28.6,1530,0,0.933522856811425,0.0061426977249034,0.922351125612818,0.94482990261475
"565","WT",28.75,1528,0,0.933522856811425,0.0061426977249034,0.922351125612818,0.94482990261475
"566","WT",28.8,1527,0,0.933522856811425,0.0061426977249034,0.922351125612818,0.94482990261475
"567","WT",28.84,1524,0,0.933522856811425,0.0061426977249034,0.922351125612818,0.94482990261475
"568","WT",28.9,1522,0,0.933522856811425,0.0061426977249034,0.922351125612818,0.94482990261475
"569","WT",28.94,1521,0,0.933522856811425,0.0061426977249034,0.922351125612818,0.94482990261475
"570","WT",29,1520,0,0.933522856811425,0.0061426977249034,0.922351125612818,0.94482990261475
"571","WT",29.01,1517,1,0.93290748248261,0.0061779900495785,0.921679359322452,0.944272389382607
"572","WT",29.1,1516,0,0.93290748248261,0.0061779900495785,0.921679359322452,0.944272389382607
"573","WT",29.2,1515,0,0.93290748248261,0.0061779900495785,0.921679359322452,0.944272389382607
"574","WT",29.3,1514,0,0.93290748248261,0.0061779900495785,0.921679359322452,0.944272389382607
"575","WT",29.5,1513,2,0.931674293477346,0.00624839155033357,0.920334012011926,0.943154308976319
"576","WT",29.53,1511,0,0.931674293477346,0.00624839155033357,0.920334012011926,0.943154308976319
"577","WT",29.589,1510,0,0.931674293477346,0.00624839155033357,0.920334012011926,0.943154308976319
"578","WT",29.6,1509,0,0.931674293477346,0.00624839155033357,0.920334012011926,0.943154308976319
"579","WT",29.7,1507,1,0.931056062360241,0.00628355110590871,0.919659928670966,0.942593413318002
"580","WT",29.76,1505,0,0.931056062360241,0.00628355110590871,0.919659928670966,0.942593413318002
"581","WT",29.8,1504,2,0.929817955894336,0.00635360990808456,0.918310872208493,0.941469231464388
"582","WT",29.83,1501,0,0.929817955894336,0.00635360990808456,0.918310872208493,0.941469231464388
"583","WT",29.9,1500,1,0.929198077257073,0.00638851311359018,0.917635888236036,0.940905949567824
"584","WT",29.93,1498,0,0.929198077257073,0.00638851311359018,0.917635888236036,0.940905949567824
"585","WT",29.96,1497,1,0.928577370458638,0.00642336560167551,0.916960265662747,0.940341654067933
"586","WT",30,1494,1,0.927955832727407,0.00645816902703976,0.916283998737461,0.939776345193543
"587","WT",30.049,1493,0,0.927955832727407,0.00645816902703976,0.916283998737461,0.939776345193543
"588","WT",30.06,1492,0,0.927955832727407,0.00645816902703976,0.916283998737461,0.939776345193543
"589","WT",30.2,1491,0,0.927955832727407,0.00645816902703976,0.916283998737461,0.939776345193543
"590","WT",30.26,1490,1,0.927333043577926,0.00649297157299831,0.915606585788172,0.939209685753015
"591","WT",30.3,1489,1,0.926710254428445,0.00652763497272851,0.914929510508728,0.938642688643105
"592","WT",30.32,1488,0,0.926710254428445,0.00652763497272851,0.914929510508728,0.938642688643105
"593","WT",30.42,1487,0,0.926710254428445,0.00652763497272851,0.914929510508728,0.938642688643105
"594","WT",30.5,1486,1,0.926086627070148,0.00656225431110751,0.914251774456565,0.93807468008246
"595","WT",30.58,1484,0,0.926086627070148,0.00656225431110751,0.914251774456565,0.93807468008246
"596","WT",30.7,1482,0,0.926086627070148,0.00656225431110751,0.914251774456565,0.93807468008246
"597","WT",30.8,1480,0,0.926086627070148,0.00656225431110751,0.914251774456565,0.93807468008246
"598","WT",30.9,1479,1,0.925460469783421,0.00659701797311046,0.913571370312534,0.937504292454729
"599","WT",30.95,1478,0,0.925460469783421,0.00659701797311046,0.913571370312534,0.937504292454729
"600","WT",30.98,1477,1,0.92483388855811,0.00663169290545738,0.912890794934812,0.936933230317643
"601","WT",31,1474,0,0.92483388855811,0.00663169290545738,0.912890794934812,0.936933230317643
"602","WT",31.1,1473,1,0.924206031199958,0.0066663746478713,0.912209036097409,0.936360805808952
"603","WT",31.2,1470,0,0.924206031199958,0.0066663746478713,0.912209036097409,0.936360805808952
"604","WT",31.3,1469,0,0.924206031199958,0.0066663746478713,0.912209036097409,0.936360805808952
"605","WT",31.34,1468,0,0.924206031199958,0.0066663746478713,0.912209036097409,0.936360805808952
"606","WT",31.5,1467,1,0.923576033905343,0.00670115905680106,0.911525070289917,0.935786319221065
"607","WT",31.7,1464,0,0.923576033905343,0.00670115905680106,0.911525070289917,0.935786319221065
"608","WT",31.8,1459,0,0.923576033905343,0.00670115905680106,0.911525070289917,0.935786319221065
"609","WT",31.9,1457,0,0.923576033905343,0.00670115905680106,0.911525070289917,0.935786319221065
"610","WT",31.93,1454,0,0.923576033905343,0.00670115905680106,0.911525070289917,0.935786319221065
"611","WT",31.956,1453,1,0.922940400021031,0.00673643237669404,0.910834758030719,0.935206934606521
"612","WT",31.96,1452,0,0.922940400021031,0.00673643237669404,0.910834758030719,0.935206934606521
"613","WT",32,1451,1,0.922304328070638,0.00677161853857278,0.910144260046981,0.93462686182729
"614","WT",32.03,1448,0,0.922304328070638,0.00677161853857278,0.910144260046981,0.93462686182729
"615","WT",32.06,1446,1,0.921666496585112,0.00680686476260983,0.909452009689515,0.93404503137827
"616","WT",32.1,1445,0,0.921666496585112,0.00680686476260983,0.909452009689515,0.93404503137827
"617","WT",32.186,1444,1,0.921028223388031,0.00684202640113904,0.908759565459445,0.933462513650062
