"","Event","time","n.risk","n.event","surv","std.err","lower","upper"
"1953","Unaltered",90.3,1751,2,0.696269647502459,0.0118543746156166,0.680278900972717,0.712636275121872
"1954","Unaltered",90.4,1748,1,0.695871323905489,0.0118681785929441,0.679871331029508,0.712247858283292
"1955","Unaltered",90.5,1746,0,0.695871323905489,0.0118681785929441,0.679871331029508,0.712247858283292
"1956","Unaltered",90.56666667,1745,0,0.695871323905489,0.0118681785929441,0.679871331029508,0.712247858283292
"1957","Unaltered",90.6,1743,1,0.695472086198142,0.0118820457280331,0.679462805464979,0.71185857237586
"1958","Unaltered",90.64,1742,0,0.695472086198142,0.0118820457280331,0.679462805464979,0.71185857237586
"1959","Unaltered",90.66666667,1741,1,0.695072619175628,0.0118959285299807,0.679054056722878,0.711469051903229
"1960","Unaltered",90.7,1740,1,0.694673152153113,0.0119098110877909,0.6786453300461,0.711079509365461
"1961","Unaltered",90.77,1738,1,0.694273455287662,0.0119237094047544,0.678236379625919,0.710689731776
"1962","Unaltered",90.8,1737,4,0.69267466782586,0.0119793009837807,0.676600797935134,0.709130401430097
"1963","Unaltered",90.9,1733,0,0.69267466782586,0.0119793009837807,0.676600797935134,0.709130401430097
"1964","Unaltered",91,1732,0,0.69267466782586,0.0119793009837807,0.676600797935134,0.709130401430097
"1965","Unaltered",91.06666667,1730,0,0.69267466782586,0.0119793009837807,0.676600797935134,0.709130401430097
"1966","Unaltered",91.1,1729,1,0.692274046271305,0.0119932629564303,0.67619096881423,0.708739656758869
"1967","Unaltered",91.13333333,1728,1,0.69187342471675,0.0120072248349768,0.675781161740925,0.708348890040234
"1968","Unaltered",91.23333333,1727,1,0.691472803162195,0.0120211866477704,0.675371376676571,0.707958101312839
"1969","Unaltered",91.26666667,1725,0,0.691472803162195,0.0120211866477704,0.675371376676571,0.707958101312839
"1970","Unaltered",91.5,1724,0,0.691472803162195,0.0120211866477704,0.675371376676571,0.707958101312839
"1971","Unaltered",91.53333333,1722,0,0.691472803162195,0.0120211866477704,0.675371376676571,0.707958101312839
"1972","Unaltered",91.6,1721,0,0.691472803162195,0.0120211866477704,0.675371376676571,0.707958101312839
"1973","Unaltered",91.63333333,1720,1,0.691070784090589,0.0120352459721472,0.674960119597749,0.707565995022344
"1974","Unaltered",91.7,1719,0,0.691070784090589,0.0120352459721472,0.674960119597749,0.707565995022344
"1975","Unaltered",91.73333333,1718,1,0.690668531014867,0.0120493215972868,0.674548634577152,0.707173649581637
"1976","Unaltered",91.8,1717,0,0.690668531014867,0.0120493215972868,0.674548634577152,0.707173649581637
"1977","Unaltered",91.92,1716,1,0.69026604352593,0.0120634135804509,0.674136921197025,0.706781064592794
"1978","Unaltered",92.1,1715,0,0.69026604352593,0.0120634135804509,0.674136921197025,0.706781064592794
"1979","Unaltered",92.2,1714,0,0.69026604352593,0.0120634135804509,0.674136921197025,0.706781064592794
"1980","Unaltered",92.4,1712,1,0.689862850743497,0.0120775549522322,0.673724476034199,0.706387803568215
"1981","Unaltered",92.41,1710,0,0.689862850743497,0.0120775549522322,0.673724476034199,0.706387803568215
"1982","Unaltered",92.5,1709,1,0.689459186114624,0.0120917294042988,0.673311548765909,0.705994082812186
"1983","Unaltered",92.6,1708,0,0.689459186114624,0.0120917294042988,0.673311548765909,0.705994082812186
"1984","Unaltered",92.73333333,1707,1,0.689055285009695,0.012105920445601,0.672898391110714,0.705600120422448
"1985","Unaltered",92.76666667,1706,1,0.688651383904765,0.0121201114882247,0.672485255915665,0.705206135572766
"1986","Unaltered",92.8,1705,1,0.688247482799836,0.0121343025613866,0.672072143141349,0.70481212830255
"1987","Unaltered",92.96666667,1704,1,0.687843581694906,0.0121484936942355,0.671659052748539,0.70441809865103
"1988","Unaltered",93,1703,1,0.687439680589977,0.0121626849158527,0.671245984698189,0.704024046657249
"1989","Unaltered",93.2,1702,1,0.687035779485047,0.0121768762552529,0.670832938951438,0.703629972360073
"1990","Unaltered",93.23,1701,0,0.687035779485047,0.0121768762552529,0.670832938951438,0.703629972360073
"1991","Unaltered",93.3,1700,0,0.687035779485047,0.0121768762552529,0.670832938951438,0.703629972360073
"1992","Unaltered",93.36666667,1699,1,0.686631402922666,0.0121911011627757,0.670419407322466,0.703235434908553
"1993","Unaltered",93.5,1698,1,0.686227026360286,0.012205326227097,0.670005898024614,0.702840875126118
"1994","Unaltered",93.66666667,1697,1,0.685822649797905,0.0122195514772375,0.669592411019239,0.702446293051409
"1995","Unaltered",93.76,1696,1,0.685418273235524,0.0122337769421528,0.669178946267881,0.702051688722886
"1996","Unaltered",93.8,1695,0,0.685418273235524,0.0122337769421528,0.669178946267881,0.702051688722886
"1997","Unaltered",93.82,1694,0,0.685418273235524,0.0122337769421528,0.669178946267881,0.702051688722886
"1998","Unaltered",94.03333333,1693,1,0.685013418968994,0.0122480362716002,0.668764993290427,0.701656619104479
"1999","Unaltered",94.15,1692,1,0.684608564702464,0.0122622958549974,0.668351062595449,0.7012615272038
"2000","Unaltered",94.22,1691,0,0.684608564702464,0.0122622958549974,0.668351062595449,0.7012615272038
"2001","Unaltered",94.23333333,1690,1,0.684203470877196,0.012276572597065,0.667936898188747,0.700866190848039
"2002","Unaltered",94.5,1688,0,0.684203470877196,0.012276572597065,0.667936898188747,0.700866190848039
"2003","Unaltered",94.56666667,1687,0,0.684203470877196,0.012276572597065,0.667936898188747,0.700866190848039
"2004","Unaltered",94.6,1686,0,0.684203470877196,0.012276572597065,0.667936898188747,0.700866190848039
"2005","Unaltered",94.7,1685,0,0.684203470877196,0.012276572597065,0.667936898188747,0.700866190848039
"2006","Unaltered",94.73333333,1684,1,0.683797174279288,0.0122909345237782,0.667521470843515,0.700469716669162
"2007","Unaltered",94.9,1683,0,0.683797174279288,0.0122909345237782,0.667521470843515,0.700469716669162
