,0,0
701,TMED5,0.80272096
702,GPX3,0.80309
703,KLHDC3,0.8050394
704,TSPAN9,0.80869824
705,ATF7IP2,0.8112657
706,CMTM3,0.8163387
707,SGOL1,0.8221992
708,ZFHX4,0.8230203
709,PGAM2,0.8289787
710,BCL11A,0.83364725
711,GJA1,0.8452325
712,POU2AF1,0.85242164
713,DHRS3,0.8839894
714,PRRX1,0.8928961
715,VILL,0.89506817
716,IFITM3,0.90621275
717,COL10A1,0.90817565
718,PIGO,0.9142839
719,SLC8A2,0.92983645
720,ATP4A,0.9384135
721,WBSCR27,0.94431555
722,PLEKHA6,0.94966173
723,ZCCHC3,0.96016836
724,SPARCL1,0.9661239
725,TFPI,0.96709067
726,TMEM50B,0.98026747
727,LBR,0.98574424
728,FAM129B,0.9939702
729,TGFBI,0.9966438
730,TENC1,0.9982132
731,DOPEY2,1.0112773
732,PGA5,1.0124568
733,ANLN,1.0146413
734,NDC80,1.0253214
735,WWOX,1.0290645
736,TNFSF13B,1.02956
737,NR2F1,1.0351846
738,CCT7,1.0373605
739,KCNA5,1.0451094
740,SMYD5,1.0486313
741,TIE1,1.0525037
742,RPL8,1.062794
743,PTPRE,1.0634468
744,BBS2,1.0699946
745,NTPCR,1.0740283
746,ST6GALNAC1,1.0741044
747,FAM198B,1.0760216
748,PAFAH1B3,1.0835352
749,ABCC5,1.0852154
750,CALCR,1.0923294
751,LCP1,1.1046634
752,PDLIM5,1.1055697
753,HDAC3,1.1074306
754,AFTPH,1.108999
755,ISY1,1.1122488
756,PRKCA,1.1273996
757,KDM4B,1.1274247
758,PBRM1,1.149587
759,NUBP1,1.1552091
760,TOB1,1.1691083
761,BIN1,1.1727085
762,ZFHX3,1.1752521
763,HNRNPA2B1,1.18015
764,GSTK1,1.1811684
765,LCT,1.194621
766,MS4A2,1.2003878
767,TMTC4,1.204535
768,MAGEH1,1.2046456
769,CEBPD,1.2218486
770,ELOVL2,1.2279161
771,NLE1,1.2291512
772,AGBL5,1.2403928
773,PSEN2,1.2480567
774,MAFB,1.2532526
775,KIF23,1.2635247
776,OSR1,1.2646885
777,ATP1B3,1.2811108
778,PNPO,1.3125677
779,INPP5J,1.3283967
780,ECHDC1,1.3287832
781,DPF3,1.333153
782,FGF22,1.3483629
783,CHERP,1.353303
784,UTP18,1.3751762
785,MTMR14,1.3941605
786,SLC27A3,1.3945054
787,MPZL2,1.402727
788,CREB3L4,1.407131
789,ACAA2,1.418865
790,TTC39B,1.4480882
791,IL1F5,1.4500948
792,BCKDHB,1.4593335
793,TWIST1,1.4606589
794,ATP11A,1.4642274
795,PLXDC1,1.4748886
796,KARS,1.4751624
797,KRT4,1.5013899
798,FBXL20,1.5167404
799,STX12,1.5207441
800,CX3CL1,1.522113
801,ELP2,1.5264535
802,OCA2,1.5274072
803,TERT,1.5344379
804,BUB3,1.5524956
805,GLTSCR2,1.5864422
806,TRAP1,1.6001081
807,OVGP1,1.6208268
808,WDR33,1.6880138
809,LPAR4,1.6955621
810,TMEM184B,1.7004225
811,CEP55,1.7023923
812,WNT6,1.7104607
813,NKAPL,1.7305186
814,SCMH1,1.7388699
815,TACSTD2,1.7435597
816,EPOR,1.7615567
817,DYSF,1.7828891
818,WWTR1,1.7864277
819,YBX1,1.7872518
820,POLA1,1.7906872
821,C3,1.8175472
822,CREB1,1.8255608
823,PICALM,1.826637
824,SPRED2,1.826726
825,CSAD,1.8633224
826,CACNA1H,1.8973612
827,PPP1R14A,1.9019282
828,TMED3,1.9287905
829,NKTR,1.9549694
830,RIBC2,1.9742793
831,GCK,2.0200799
832,RYR2,2.0327969
833,ST8SIA3,2.0406435
834,WIPF1,2.0652585
835,CALML3,2.069606
836,KIFC1,2.0828187
837,VLDLR,2.1159985
838,MAML2,2.1649327
839,ATP2A2,2.2165258
840,CYGB,2.274126
841,ABHD1,2.2788286
842,STAP1,2.358801
843,SIAE,2.3615122
844,CBX1,2.3632472
845,PTPLAD1,2.3810742
846,SREBF1,2.4324822
847,PHGDH,2.4441574
848,TTPA,2.4443057
849,CAND1,2.4553618
850,NPAS1,2.483246
851,NAGK,2.488599
852,RIMKLB,2.5117958
853,TPX2,2.527549
854,SDC1,2.5293937
855,MRPS5,2.5424
856,CDCA7,2.5470088
857,RASD2,2.5668051
858,SPR,2.600472
859,PSMB3,2.6016564
860,SLC39A11,2.6440296
861,ADRB1,2.6478806
862,PKMYT1,2.6502998
863,COPG2,2.7044718
864,ERCC6L,2.7681713
865,GLIPR2,2.8263938
866,FNBP1,2.8275003
867,NT5DC2,2.8854632
868,ASB5,2.9117575
869,MYH11,2.9671333
870,C1GALT1,3.0190132
871,KLC3,3.0636196
872,FOXC1,3.0881486
873,TNNT3,3.0882645
874,NUDT5,3.1191418
875,GPAM,3.130668
876,WIF1,3.1673334
877,KREMEN1,3.178066
878,COX5B,3.3070564
879,FCGRT,3.3255284
880,GPSM2,3.350579
881,POPDC3,3.3771594
882,TMEM27,3.398997
883,B3GNT3,3.4192436
884,METAP1,3.425887
885,CRYM,3.4571908
886,NQO1,3.4668849
887,CCNE1,3.5055923
888,P2RX3,3.5548084
889,CXCR4,3.600422
890,PBK,3.7805119
891,AGR3,3.7974114
892,PSAT1,3.801047
893,DSP,3.909313
894,SLC1A4,4.060613
895,TIA1,4.0916486
896,PCP2,4.113647
897,TCN2,4.150667
898,TMEM161A,4.1769876
899,MND1,4.1862226
900,IGF1R,4.214043
901,ESR1,4.2195783
902,ABHD12,4.226428
903,VPS37B,4.314096
904,PRPSAP1,4.323771
905,SLC38A1,4.3600893
906,SCGN,4.3907003
907,TYMS,4.405085
908,TG,4.4160123
909,SYNGR3,4.479887
910,OPTC,4.5885034
911,ANG,4.6071467
912,EYA2,4.6573434
913,PQLC1,4.6665497
914,TMBIM4,4.7202654
915,FPR3,4.7246566
916,SOX5,4.7746115
917,SRSF2,4.83341
918,WT1,4.9397945
919,CDK5RAP1,4.998064
920,NECAB2,5.0686183
921,PTPRT,5.2045918
922,BBOX1,5.237563
923,NUSAP1,5.2875576
924,EDN3,5.3197865
925,USP22,5.3325043
926,DNASE2B,5.359551
927,TWSG1,5.4039807
928,KRT17,5.425824
929,SCNN1G,5.435447
930,DDX18,5.453895
931,SUFU,5.7804885
932,CLDN8,5.931495
933,GUCY1A3,6.0107665
934,CCNB2,6.2033234
935,TTC1,6.221466
936,DHX8,6.302704
937,GIMAP7,6.3672624
938,SPC25,6.397397
939,SERPINA5,6.416739
940,WBP2,6.4569726
941,IRS1,6.5859275
942,SLC25A45,6.725201
943,VAMP5,6.7514477
944,CIB1,6.8445773
945,EPYC,6.8793015
946,SCCPDH,6.900827
947,ABCB7,7.0140944
948,SRPX,7.188931
949,PROM1,7.349383
950,GATA3,7.425946
951,UBQLN4,7.4401627
952,LRRC26,7.5669355
953,LAMA3,7.6503115
954,COX4I1,7.8919783
955,PTGFRN,7.9860992
956,KLK7,8.139077
957,THAP11,8.204988
958,SUGP2,8.268549
959,FGFR4,8.383847
960,FEN1,8.553377
961,ASPM,8.620514
962,ICA1,8.625088
963,TSHZ2,8.772144
964,MYC,9.106792
965,MCCC1,9.543469
966,KPTN,9.864513
967,FGD3,9.901425
968,PTPN13,9.938947
969,MTL5,9.956314
970,SLC31A2,10.136416
971,MCOLN3,10.236582
972,PLEKHB1,10.270807
973,LRRK1,10.293199
974,CDCA3,10.455937
975,ERBB2,10.664734
976,FOXA1,11.003214
977,ERBB3,11.105265
978,EVPL,11.121086
979,UBAC2,11.224323
980,MAGED2,11.461354
981,RELN,11.635506
982,PWP1,11.703409
983,SLC39A6,12.129763
984,OLFM1,12.4399
985,T,12.648326
986,KRT5,12.769203
987,NTRK2,12.927118
988,FLNB,13.046126
989,IFITM2,13.20395
990,DMRT1,13.239927
991,SLC43A3,15.182529
992,SIAH2,17.161253
993,ORC6,18.840727
994,CCNA2,20.132723
995,NKIRAS1,20.424322
996,EGFR,28.555784
997,SFRP1,31.0787
998,PLA2G7,47.493507
999,PTTG1,100.0
