,0,0
880,ERBB3,2.2850952
881,CD34,2.300506
882,ZNRD1,2.3073606
883,FADS3,2.3187242
884,RAB17,2.341678
885,USP9X,2.344206
886,STAC2,2.3489702
887,HOXC13,2.3551319
888,RNASE1,2.3958476
889,BCAR3,2.3970208
890,CECR5,2.4346046
891,ATP6V1C2,2.4494276
892,CD22,2.4658618
893,GAS6,2.494479
894,SLC12A2,2.529433
895,TIMELESS,2.5491016
896,SCAF4,2.557222
897,AGR3,2.5907154
898,MCM10,2.617955
899,MYO5C,2.6295965
900,TACR3,2.6313615
901,TSPO2,2.6624799
902,TTC30B,2.6697059
903,KYNU,2.680294
904,POLE3,2.686249
905,C1QL3,2.6986566
906,KIF5A,2.7027721
907,LGALS8,2.7112246
908,CENPN,2.723767
909,TMEM132A,2.7401748
910,SKP2,2.7567043
911,FGFR4,2.7838898
912,PCDH8,2.7856183
913,RGL1,2.7890067
914,VPS37C,2.820992
915,PTTG1,2.8213706
916,ZKSCAN3,2.8644102
917,COX4I1,2.889172
918,SFXN2,2.893442
919,SLA,2.9155557
920,SEPSECS,2.9874206
921,TLR8,2.989487
922,ALDH3A1,3.0056129
923,VEGFC,3.0248919
924,CELF2,3.110348
925,HSD17B4,3.3321545
926,CRABP2,3.3350785
927,PRKAG2,3.365492
928,NCOA3,3.37186
929,B4GALT4,3.3950574
930,EGFR,3.4390304
931,IGF1R,3.5119486
932,KRT5,3.613562
933,EMP3,3.6854577
934,BUB1,3.7737567
935,MAB21L2,3.842476
936,FOXA1,3.8452382
937,ACSL4,3.86847
938,REEP2,3.966293
939,MPP4,4.0278993
940,FEN1,4.1422596
941,RAP2C,4.1564603
942,GUCY2C,4.418011
943,ERBB2,4.4359326
944,UBE2L6,4.5546665
945,ABHD2,4.6076674
946,CCDC97,4.6325727
947,KLRC1,4.6997914
948,RFTN2,4.7156596
949,SFRP1,4.76647
950,KLB,4.7916875
951,DDX4,4.869394
952,DCN,4.8898363
953,AQP4,5.014487
954,APOOL,5.054556
955,MTFP1,5.08646
956,DCXR,5.099886
957,IL6ST,5.1258926
958,CDKN2D,5.1316295
959,OTOS,5.141923
960,XBP1,5.1481357
961,TOP2A,5.1816626
962,GIMAP6,5.2337503
963,PPP2R2B,5.2493005
964,PKP1,5.268704
965,SERINC3,5.2995896
966,TMEM59,5.4428577
967,TOR1AIP2,5.4519606
968,GATA3,5.596327
969,GFOD2,5.619368
970,NKIRAS1,5.6929545
971,SLA2,5.703876
972,ASNS,5.7329664
973,BTF3L4,5.842293
974,TIMM8B,6.0798416
975,PIGC,6.2158446
976,VAMP5,6.2893443
977,ART3,6.337832
978,ESR1,6.7022347
979,COL17A1,6.774225
980,CACNB4,6.950251
981,PQLC1,7.2628818
982,FA2H,7.5844874
983,CEP55,7.872768
984,CDK1,7.905998
985,SH3KBP1,8.669179
986,HIP1,8.889889
987,FN1,9.703296
988,PSAT1,10.233371
